ano,espvida,fectot,mort1,sobre60,e_anosestudo,gini,ppobcri,pren20ricos,pren80,rdpc,rdpc1,rdpc10,rmpob,rpob,theil,emp,theiltrab,t_banagua,t_lixo,t_luz,t_fora6a14,t_fundin_todos,t_m10a14cf,t_mulchefefif014,homemtot,mulhertot,pesorur,pesourb,i_escolaridade,idhm,idhm_l
2010,69.71,2.0,28.2,81.36,8.23,0.58,88.58,59.08,40.92,226.05,16.74,1019.11,53.05,96.01,0.64,0.4,0.46,33.9,88.88,99.0,2.09,56.7,0.0,30.1,9222,9860,9551,9531,238,548,745
2010,69.3,2.11,29.6,80.64,9.41,0.54,78.51,58.11,41.89,336.67,57.03,1449.87,82.46,134.84,0.53,1.35,0.5,20.86,98.4,100.0,0.98,45.19,0.0,25.81,1779,1743,676,2846,304,609,738
2010,68.84,3.21,31.1,79.83,8.8,0.58,84.7,60.07,39.93,231.78,19.96,955.89,58.8,98.82,0.64,1.39,0.53,82.28,90.35,99.07,1.31,39.58,0.91,39.83,4040,3972,4920,3092,357,581,731
2010,70.98,1.95,24.5,83.49,8.74,0.59,82.05,60.36,39.64,253.3,15.69,1075.59,53.95,98.26,0.67,0.77,0.4,64.12,95.92,99.7,5.39,50.85,0.74,30.14,10784,11067,13183,8668,259,568,766
2010,68.05,2.49,33.7,78.44,9.12,0.51,82.91,52.49,47.51,211.36,20.21,685.2,55.25,110.07,0.5,0.16,0.43,16.26,99.37,100.0,3.08,47.53,1.52,37.4,2110,2110,1033,3187,0.27,558,718
2010,69.81,1.82,28.0,81.52,9.05,0.5,86.37,50.71,49.29,211.08,16.5,638.42,62.83,102.55,0.43,0.16,0.28,19.29,90.44,98.01,2.38,46.61,0.0,18.59,4147,4059,7475,731,254,567,747
2010,70.2,2.38,26.8,82.18,8.39,0.52,85.48,54.03,45.97,233.51,28.65,904.36,65.87,110.27,0.52,0.09,0.44,54.35,98.36,99.02,3.08,55.35,0.0,28.33,7085,7072,6201,7956,258,562,753
2010,68.7,2.47,31.5,79.59,8.77,0.45,79.59,48.95,51.05,302.44,56.9,969.19,80.77,134.51,0.37,0.28,0.23,67.2,100.0,99.32,2.54,51.33,0.0,22.72,2918,2693,3247,2364,245,572,728
2010,71.73,2.16,22.4,84.7,9.02,0.46,67.0,51.42,48.58,376.74,84.76,1367.77,85.6,152.33,0.4,0.81,0.32,95.92,95.81,99.65,3.57,31.08,0.0,22.97,47736,51980,923,98793,461,649,779
2010,70.55,2.18,25.7,82.78,9.0,0.49,84.63,52.22,47.78,256.2,31.43,1037.73,68.03,120.59,0.48,0.77,0.33,82.82,97.42,98.71,5.31,47.12,0.0,20.5,8345,8748,2981,14112,293,592,759
2010,71.72,2.2,22.4,84.7,8.97,0.46,81.6,49.15,50.85,245.71,38.09,799.09,75.05,127.99,0.39,0.35,0.49,69.87,97.21,97.74,3.59,47.58,0.0,25.51,3607,3536,1883,5260,288,578,779
2010,67.96,2.32,34.0,78.28,9.66,0.55,86.09,55.89,44.11,211.04,17.74,817.11,53.25,93.39,0.61,0.0,0.39,39.26,97.33,98.87,1.35,44.34,0.0,15.46,1476,1599,2217,858,279,558,716
2010,72.38,2.05,20.7,85.75,9.13,0.46,77.21,49.17,50.83,271.06,34.97,859.03,66.3,124.44,0.42,0.33,0.42,72.07,92.65,98.31,2.38,41.73,0.0,13.45,2899,2852,2229,3522,328,599,0.79
2010,72.73,1.97,21.33,86.5,10.49,0.42,69.91,46.91,53.09,314.11,73.46,957.67,84.9,145.08,0.32,0.28,0.26,67.03,99.22,98.23,1.54,30.92,0.0,12.7,3085,3142,3019,3208,395,649,796
2010,70.72,2.3,25.2,83.05,9.73,0.5,81.34,54.33,45.67,303.29,52.41,1173.28,81.33,134.24,0.46,0.9,0.44,70.21,96.0,99.56,1.04,44.43,0.0,25.41,1219,1181,1412,988,309,597,762
2010,70.14,2.07,26.9,82.09,10.07,0.45,80.39,47.84,52.16,257.9,32.29,752.11,67.32,119.93,0.42,0.19,0.44,73.94,88.95,99.06,3.54,39.69,1.62,7.54,2477,2558,3005,2030,313,592,752
2010,72.18,2.08,21.2,85.44,7.48,0.52,79.98,54.17,45.83,267.09,32.72,1038.94,65.86,114.06,0.52,0.67,0.53,72.15,96.39,99.05,3.63,49.76,0.92,18.83,5350,5454,3405,7399,304,574,786
2010,70.79,2.16,25.0,83.17,9.14,0.46,76.46,49.7,50.3,319.11,66.41,1052.99,84.7,137.33,0.38,1.42,0.35,81.55,96.53,99.17,3.99,41.5,1.75,18.81,8323,8565,4882,12006,356,607,763
2010,72.65,1.79,20.0,86.17,9.23,0.52,79.59,54.74,45.26,286.68,30.66,1078.94,65.38,115.5,0.55,2.22,0.49,71.55,97.06,99.73,2.14,46.77,0.7,14.53,3019,3137,2035,4121,308,0.61,794
2010,69.99,2.63,27.4,81.82,8.39,0.5,86.0,53.07,46.93,236.01,33.89,810.3,72.96,116.13,0.48,0.0,0.49,84.71,89.48,99.59,1.89,50.56,0.0,23.16,2558,2553,1379,3732,264,558,0.75
2010,72.85,2.24,19.4,86.48,8.95,0.47,73.54,51.0,49.0,287.2,49.63,994.2,76.09,127.96,0.41,1.2,0.5,69.28,96.09,98.55,2.84,47.15,0.41,19.17,6510,6613,3225,9898,287,597,798
2010,71.58,2.16,22.8,84.47,10.02,0.46,80.56,49.66,50.34,267.6,40.21,902.22,66.77,128.5,0.43,0.59,0.48,78.04,97.46,99.72,3.31,40.77,1.2,15.93,3094,3104,1564,4634,336,619,776
2010,70.41,2.5,26.2,82.53,8.97,0.47,76.17,50.69,49.31,268.46,46.3,911.91,77.51,132.53,0.42,0.39,0.29,86.52,86.46,98.52,1.92,41.97,1.34,21.14,10090,10272,2814,17548,357,602,757
2010,70.54,1.86,25.8,82.75,9.63,0.46,81.33,49.68,50.32,283.93,48.07,904.84,76.24,128.38,0.41,0.81,0.32,80.14,96.66,98.31,0.32,39.1,0.0,18.75,2493,2542,2818,2217,336,611,759
2010,74.31,1.85,16.0,88.65,9.85,0.7,56.55,73.5,26.5,1036.21,101.14,6247.11,87.3,156.68,0.94,2.97,0.71,96.13,96.49,99.71,2.73,23.97,0.7,18.4,27630,30314,8,57936,581,748,822
2010,70.95,1.92,24.6,83.45,9.04,0.5,80.5,51.69,48.31,301.77,33.91,1045.52,65.36,116.53,0.49,0.0,0.4,76.33,95.73,99.25,4.14,49.85,0.82,19.25,4820,4726,6143,3403,271,587,766
2010,71.25,1.82,23.7,83.94,8.82,0.49,80.18,50.95,49.05,249.79,21.44,818.91,52.32,118.92,0.48,0.41,0.35,73.07,98.96,99.11,6.62,40.99,0.0,9.59,1779,1778,1883,1674,324,596,771
2010,71.59,2.3,22.8,84.49,9.02,0.53,84.83,55.19,44.81,246.21,26.93,942.71,63.9,111.32,0.54,0.55,0.53,66.28,96.35,99.05,2.8,55.24,0.65,30.92,8217,8531,7590,9158,218,564,777
2010,65.3,2.92,44.0,73.36,8.68,0.53,88.56,55.26,44.74,181.17,19.44,653.04,53.97,92.71,0.56,0.42,0.46,41.14,95.03,98.24,3.58,57.63,0.0,77.59,3284,3530,5173,1641,234,523,672
2010,68.96,2.25,30.6,80.05,9.08,0.51,83.81,54.75,45.25,294.68,42.57,1113.79,72.78,130.69,0.5,0.49,0.47,72.48,98.64,99.22,2.28,48.25,0.53,36.34,3619,3601,2030,5190,284,592,733
2010,73.87,1.71,17.0,88.02,9.92,0.56,63.36,59.84,40.16,511.56,73.08,2287.95,78.53,139.04,0.58,2.03,0.55,87.8,96.15,99.34,2.78,33.42,0.0,17.72,27938,30508,10945,47501,442,679,815
2010,71.35,1.92,23.4,84.09,8.32,0.5,86.23,52.24,47.76,205.12,21.39,668.52,61.93,111.75,0.45,1.45,0.29,55.05,100.0,98.19,3.11,53.53,0.0,25.08,1548,1485,2033,1000,234,0.55,773
2010,68.39,2.16,32.5,79.05,8.87,0.47,86.4,50.9,49.1,264.06,41.11,930.93,71.75,134.51,0.42,1.83,0.27,81.41,93.98,98.3,3.59,49.68,0.0,24.33,2802,2835,2413,3224,276,568,723
2010,71.18,2.29,23.9,83.83,8.0,0.46,84.64,49.34,50.66,242.92,32.65,790.41,68.75,124.47,0.42,0.94,0.41,53.45,97.22,99.52,3.13,53.15,0.0,29.24,2840,2909,2862,2887,243,567,0.77
2010,73.73,1.72,17.3,87.8,9.69,0.58,58.71,62.94,37.06,630.03,98.87,3017.62,87.68,154.62,0.61,2.68,0.51,94.98,97.86,99.86,2.41,22.86,0.28,15.95,182205,203008,18004,367209,574,0.72,812
2010,68.69,2.92,31.5,79.57,8.32,0.48,88.43,50.88,49.12,203.67,20.64,699.45,66.63,120.2,0.46,0.0,0.25,69.34,78.95,99.44,4.35,57.77,1.85,30.47,2815,2786,1495,4106,0.23,533,728
2010,67.61,2.27,35.2,77.65,8.73,0.45,79.78,49.09,50.91,296.38,50.55,921.29,75.67,134.7,0.39,0.0,0.36,60.5,100.0,99.27,1.65,52.24,0.0,28.95,1972,1927,2382,1517,264,585,0.71
2010,70.91,2.48,24.7,83.38,9.14,0.47,81.41,50.61,49.39,214.54,26.91,660.47,65.44,114.88,0.45,0.43,0.28,80.94,100.0,99.81,1.67,33.1,0.0,37.98,1247,1131,665,1713,324,603,765
2010,68.81,2.49,31.1,79.79,8.79,0.57,89.87,58.27,41.73,171.37,14.49,652.53,51.25,84.88,0.63,0.28,0.38,45.67,97.85,97.47,1.85,61.36,0.0,40.79,3549,3509,3600,3458,178,514,0.73
2010,70.17,2.0,26.8,82.14,9.15,0.52,84.92,53.6,46.4,249.16,28.5,852.7,66.65,111.71,0.53,0.28,0.37,66.76,95.15,99.61,2.95,50.28,0.0,17.04,2413,2399,1928,2884,267,574,753
2010,72.23,1.91,21.0,85.51,9.38,0.5,70.32,53.82,46.18,371.92,65.12,1467.11,79.75,140.59,0.47,0.97,0.48,77.79,97.29,99.74,2.04,38.21,0.0,14.64,14028,14731,7436,21323,361,0.64,787
2010,71.91,2.19,21.9,85.0,9.39,0.56,74.57,59.7,40.3,371.05,55.81,1759.32,83.2,134.62,0.58,0.0,0.7,58.28,96.36,99.52,0.48,37.78,0.0,13.04,2300,2243,3519,1024,359,623,782
2010,70.23,1.97,26.7,82.24,8.4,0.56,82.36,58.21,41.79,290.63,29.41,1211.13,64.36,116.64,0.6,0.19,0.56,66.49,91.99,98.58,4.33,43.34,0.75,15.73,9120,9243,6930,11433,319,592,754
2010,71.16,1.78,24.0,83.79,9.08,0.48,80.91,51.09,48.91,282.25,38.48,927.21,68.8,121.06,0.46,0.35,0.44,82.9,96.63,97.6,2.92,48.85,0.0,21.43,3215,3369,2022,4562,282,594,769
2010,72.84,2.37,19.5,86.46,8.69,0.52,77.57,56.45,43.55,316.81,45.19,1290.77,74.38,131.75,0.49,1.29,0.31,81.07,74.89,98.98,4.4,42.42,0.0,30.08,10763,10637,6913,14487,366,618,797
2010,68.85,2.25,31.0,79.85,7.97,0.49,78.58,51.31,48.69,263.84,37.73,950.09,69.91,120.51,0.45,0.95,0.39,68.26,97.36,99.79,1.47,45.63,0.0,32.9,2378,2309,1745,2942,302,581,731
2010,72.65,2.15,20.0,86.17,8.94,0.51,80.54,54.91,45.09,291.3,46.71,1110.85,77.23,121.25,0.48,0.85,0.56,81.04,95.94,99.82,5.36,50.21,0.67,24.13,7421,7728,3730,11419,289,592,794
2010,72.63,1.85,20.0,86.13,9.41,0.48,78.3,51.87,48.13,306.15,42.46,1064.36,73.97,125.78,0.46,0.0,0.41,82.51,95.96,99.87,1.96,38.77,0.0,13.21,916,855,989,782,338,641,794
2010,71.66,2.69,22.6,84.6,8.03,0.43,85.92,46.95,53.05,217.47,41.02,650.73,79.27,129.0,0.33,0.31,0.23,63.74,95.4,98.16,3.86,51.82,0.54,22.03,8093,8164,8817,7440,242,552,778
2010,69.51,2.62,28.9,81.0,9.5,0.48,84.52,51.46,48.54,237.71,32.97,832.26,70.64,116.05,0.45,0.0,0.33,64.41,92.15,99.47,1.71,51.04,1.41,30.82,3393,3473,2097,4769,275,566,742
2010,70.96,2.26,24.5,83.47,9.15,0.51,82.39,53.55,46.45,284.57,33.64,1030.8,70.36,117.5,0.52,0.83,0.42,66.26,100.0,99.33,1.73,46.4,3.42,20.48,9833,10145,6516,13462,0.3,591,766
2010,68.94,2.54,30.7,80.01,8.14,0.49,83.32,53.34,46.66,265.78,49.1,932.44,81.95,126.77,0.44,0.72,0.37,89.08,94.68,97.71,3.51,51.32,0.0,43.25,3389,3500,1281,5608,261,0.57,732
2010,65.96,1.94,41.4,74.6,7.52,0.48,88.23,51.43,48.57,214.92,24.75,743.79,70.28,119.03,0.44,0.79,0.28,46.31,77.69,97.47,1.62,56.33,0.41,31.74,3100,3102,4133,2069,229,524,683
2010,67.89,2.38,34.3,78.15,8.23,0.52,89.32,55.0,45.0,214.4,22.5,736.49,63.51,105.07,0.51,0.17,0.44,45.33,100.0,95.83,2.63,59.81,1.47,31.22,2632,2577,4736,473,208,529,715
2010,69.36,2.07,29.4,80.75,9.05,0.59,80.05,62.53,37.47,362.28,33.15,1714.78,68.08,121.48,0.65,0.0,0.72,60.53,87.6,98.53,0.85,49.2,0.0,34.56,1304,1201,1095,1410,315,606,739
2010,68.2,2.37,33.2,78.69,9.35,0.49,90.23,52.01,47.99,182.89,25.0,609.4,67.34,103.78,0.42,0.3,0.51,34.22,97.53,97.79,2.6,60.12,0.0,31.91,2460,2440,2622,2278,188,521,0.72
2010,68.43,2.38,32.4,79.11,8.96,0.54,86.41,56.47,43.53,247.16,23.75,943.44,63.52,110.13,0.56,0.54,0.48,67.6,85.08,99.16,2.46,45.36,0.0,36.75,3893,4098,3102,4889,308,0.58,724
2010,71.35,1.6,23.4,84.09,8.88,0.47,85.43,49.92,50.08,251.49,30.25,847.89,64.01,123.94,0.44,0.94,0.32,54.04,97.68,99.6,7.18,49.06,0.0,41.95,1821,1691,1926,1586,243,566,773
2010,69.89,1.72,27.7,81.66,8.74,0.55,82.35,57.22,42.78,264.08,23.28,978.59,63.46,115.24,0.62,1.54,0.34,58.06,87.58,98.25,4.6,41.71,1.54,19.68,3331,3285,2798,3818,343,593,748
2010,66.41,2.37,39.7,75.45,9.53,0.54,86.48,55.12,44.88,208.12,21.91,687.92,59.17,95.07,0.58,0.39,0.45,43.0,99.3,98.52,1.97,49.45,0.0,27.16,5277,5240,5862,4655,0.26,545,0.69
2010,72.72,1.65,19.8,86.28,8.76,0.51,83.75,53.41,46.59,269.85,31.55,957.6,67.64,118.99,0.54,0.85,0.56,76.37,98.67,98.59,2.96,43.75,2.2,39.9,1790,1848,799,2839,307,603,795
2010,71.38,2.4,23.4,84.14,10.44,0.46,88.9,50.93,49.07,251.41,57.93,883.54,86.04,135.03,0.39,0.0,0.39,72.33,99.89,99.85,0.45,36.81,0.0,14.83,1673,1644,1185,2132,328,595,773
2010,71.04,2.41,24.3,83.59,9.52,0.54,80.17,56.82,43.18,330.66,41.84,1368.8,72.39,124.9,0.55,0.87,0.38,68.08,99.76,99.84,2.67,46.1,0.87,28.03,15155,15940,9464,21631,326,623,767
2010,69.91,2.05,27.7,81.68,8.69,0.52,88.51,54.42,45.58,235.02,25.85,905.64,63.52,109.62,0.52,0.21,0.36,45.79,97.05,98.96,2.37,56.83,1.1,32.0,5607,5798,5940,5465,247,0.56,749
2010,71.18,1.93,23.9,83.83,10.01,0.57,74.59,59.46,40.54,405.38,51.95,1886.18,73.95,123.01,0.63,0.58,0.89,86.6,100.0,99.43,0.0,41.24,0.0,10.46,1468,1465,1126,1807,327,641,0.77
2010,69.22,2.34,29.8,80.5,8.36,0.56,92.41,57.31,42.69,170.29,12.46,644.19,52.38,90.36,0.55,0.0,0.43,16.37,87.48,98.87,3.14,55.29,0.0,33.63,4133,4243,7468,908,193,513,737
2010,73.73,1.62,17.3,87.81,9.23,0.53,65.39,57.3,42.7,430.83,75.61,1809.87,86.05,144.99,0.51,2.71,0.42,96.83,98.05,99.35,4.32,32.06,1.58,17.72,26693,28633,6366,48960,461,673,812
2010,68.67,2.37,31.6,79.54,8.36,0.45,83.8,48.35,51.65,235.88,36.54,687.08,75.78,125.0,0.39,0.33,0.25,59.21,99.49,98.82,2.77,51.77,1.37,19.59,6920,6952,8077,5795,262,556,728
2010,68.76,1.59,31.3,79.7,10.12,0.45,76.57,48.99,51.01,288.53,52.14,932.39,78.06,134.62,0.38,0.7,0.35,71.98,100.0,98.28,1.63,33.97,0.0,24.42,1550,1609,1031,2128,417,625,729
2010,71.08,1.78,24.2,83.65,9.26,0.53,86.78,54.94,45.06,242.08,19.94,948.2,55.33,107.01,0.58,0.63,0.54,67.74,92.07,98.76,3.9,46.69,1.43,32.11,3033,2998,2345,3686,271,586,768
2010,67.87,2.46,34.3,78.11,8.98,0.52,85.86,53.31,46.69,208.83,20.38,731.44,56.94,102.67,0.54,0.11,0.39,46.96,91.55,99.1,2.13,48.34,0.0,33.68,5707,5645,6289,5063,294,557,715
2010,71.07,2.41,24.2,83.63,9.27,0.49,81.85,52.79,47.21,282.85,37.46,1031.57,69.68,128.04,0.48,0.49,0.37,66.74,98.49,99.25,2.32,48.76,0.0,27.36,8838,9342,6581,11599,0.28,592,768
2010,68.63,2.02,31.8,79.46,9.15,0.5,76.43,52.76,47.24,319.34,55.38,1160.31,81.26,130.19,0.47,0.79,0.39,72.84,92.8,99.33,3.3,37.4,1.18,19.75,11851,12630,4750,19731,386,613,727
2010,69.54,1.85,28.8,81.05,9.37,0.5,72.14,53.45,46.55,349.02,52.56,1318.29,76.0,131.5,0.48,0.85,0.47,75.66,95.91,99.96,3.04,40.98,0.0,16.33,11389,11803,5563,17629,359,615,742
2010,70.41,2.18,26.2,82.53,9.04,0.48,85.84,51.41,48.59,235.44,32.78,741.2,71.44,119.67,0.43,0.54,0.38,75.05,98.76,99.27,2.88,50.29,2.03,21.22,8560,8437,6141,10856,252,564,757
2010,69.51,2.59,28.9,81.0,8.36,0.49,87.25,52.46,47.54,244.16,31.02,781.85,73.0,120.38,0.48,0.65,0.25,62.48,95.81,99.08,4.47,52.82,0.0,29.59,5049,5152,4246,5955,248,562,742
2010,68.18,2.5,33.3,78.66,8.88,0.54,85.38,56.69,43.31,250.76,25.47,964.96,63.93,109.35,0.56,0.37,0.54,65.33,91.06,99.08,2.25,55.12,0.53,23.7,6918,7024,5910,8032,241,558,0.72
2010,72.85,2.02,19.4,86.48,9.88,0.51,75.86,54.46,45.54,290.17,34.74,1206.24,65.9,129.41,0.52,3.73,0.52,75.8,89.57,99.87,1.89,49.63,1.17,15.01,3694,3844,2809,4729,291,603,798
2010,74.89,1.49,16.44,89.79,9.87,0.62,46.05,66.55,33.45,964.82,122.35,4879.21,89.53,158.62,0.72,2.17,0.61,97.15,99.24,99.96,3.07,17.1,0.25,13.0,337783,385732,2730,720785,663,763,832
2010,71.06,2.16,24.2,83.62,9.04,0.48,88.49,50.57,49.43,236.56,30.2,846.17,70.68,120.99,0.43,0.2,0.27,79.33,97.74,98.66,2.27,52.25,1.08,38.51,3641,3818,1607,5852,273,579,768
2010,70.2,2.44,26.8,82.18,8.62,0.51,81.68,53.73,46.27,255.68,29.22,872.44,68.03,119.93,0.5,0.54,0.35,53.86,94.26,99.46,2.23,50.79,0.0,25.26,8366,8410,7652,9124,281,567,753
2010,67.91,1.85,34.2,78.19,9.44,0.47,80.29,51.73,48.27,280.15,52.12,1117.79,80.52,136.02,0.42,0.58,0.38,70.95,100.0,98.53,3.73,39.76,0.0,15.68,3308,3335,2274,4369,374,617,715
2010,65.64,2.54,42.7,74.0,8.67,0.53,88.66,55.48,44.52,235.6,22.06,858.03,62.88,109.97,0.53,1.8,0.3,58.33,98.39,99.42,2.56,54.07,0.0,30.79,5129,5108,651,9586,263,548,677
2010,70.45,2.04,26.0,82.61,8.2,0.51,80.73,53.28,46.72,247.78,24.17,923.94,58.66,112.41,0.54,0.0,0.44,69.12,97.0,99.41,2.84,51.56,0.53,28.01,4897,4929,5467,4359,257,0.57,758
2010,69.81,1.72,28.0,81.52,9.06,0.45,88.3,48.26,51.74,219.92,26.45,636.99,69.02,120.71,0.4,0.0,0.32,58.36,94.37,98.23,6.18,47.72,0.0,28.22,2304,2377,2377,2304,261,563,747
2010,71.3,2.07,23.6,84.02,8.38,0.52,87.62,54.52,45.48,228.8,22.5,781.58,61.98,109.92,0.54,0.59,0.48,55.03,97.53,98.7,2.39,51.77,0.0,29.85,3626,3744,3395,3975,261,0.57,772
2010,71.15,2.24,24.0,83.77,8.53,0.54,75.08,57.78,42.22,380.73,58.82,1648.39,82.33,135.26,0.56,1.34,0.52,52.54,97.82,99.74,2.59,40.82,0.0,22.78,12743,13157,15330,10570,0.34,627,769
2010,69.83,1.62,27.9,81.56,9.74,0.44,84.49,47.21,52.79,219.67,29.79,655.47,65.66,124.15,0.38,0.0,0.39,45.04,95.25,97.58,2.03,54.28,0.0,19.1,1438,1403,1506,1335,191,533,747
2010,68.94,2.4,30.7,80.01,8.7,0.5,88.59,52.83,47.17,207.73,22.64,678.09,62.21,108.25,0.5,0.43,0.45,39.55,98.37,99.16,2.66,47.46,0.0,20.77,3524,3640,3412,3752,285,566,732
2010,71.56,2.06,22.8,84.44,9.29,0.42,83.68,46.13,53.87,236.33,47.2,685.54,80.17,133.68,0.33,0.2,0.26,66.81,100.0,99.17,1.43,45.35,0.0,36.6,1938,2004,2219,1723,287,583,776
2010,69.03,2.87,30.4,80.17,8.08,0.55,83.01,59.44,40.56,289.29,43.67,1278.95,80.14,128.64,0.55,1.58,0.4,88.0,90.4,98.97,5.56,49.11,0.0,27.52,5832,5898,1578,10152,308,583,734
2010,67.7,2.09,34.9,77.8,9.09,0.5,90.68,51.48,48.52,202.88,22.0,663.38,56.65,110.83,0.5,0.76,0.42,64.82,98.95,98.96,3.58,46.81,0.0,31.97,1964,2055,2450,1569,284,542,712
2010,73.01,2.22,19.1,86.72,9.66,0.58,77.18,60.63,39.37,378.53,48.08,1773.65,73.8,127.7,0.66,0.34,0.61,83.14,93.64,98.17,3.24,39.06,0.0,24.49,2703,2910,708,4905,328,642,0.8
2010,70.33,2.39,26.4,82.41,8.53,0.52,78.23,56.61,43.39,305.46,43.23,1206.31,76.54,124.55,0.52,1.56,0.33,81.91,93.95,99.61,3.53,48.43,0.0,20.03,20790,21513,8069,34234,317,585,756
2010,66.85,2.87,38.0,76.25,8.25,0.53,88.28,54.96,45.04,225.93,22.85,796.93,58.37,104.52,0.56,0.43,0.49,57.19,86.41,98.49,4.24,52.67,3.08,32.4,5400,5359,4732,6027,252,543,698
2010,66.43,3.21,39.6,75.47,7.91,0.51,84.48,53.53,46.47,209.46,23.11,760.33,60.22,108.61,0.51,0.0,0.41,72.01,73.17,99.45,2.16,51.7,0.69,31.63,3894,3715,4760,2849,255,529,691
2010,66.5,2.21,39.3,75.61,9.0,0.46,82.83,49.32,50.68,250.22,40.33,798.01,71.39,123.34,0.4,1.0,0.36,81.68,99.33,99.31,1.32,52.41,0.0,28.67,10367,10809,3721,17455,255,548,692
2010,70.16,2.45,26.9,82.11,9.59,0.51,78.05,54.32,45.68,299.15,41.17,1133.09,72.31,127.29,0.51,0.61,0.47,86.62,86.2,99.17,2.69,38.33,0.0,11.37,3016,3157,816,5357,338,608,753
2010,69.8,2.17,28.0,81.5,8.97,0.46,84.68,49.34,50.66,247.98,35.08,738.36,72.38,131.82,0.4,0.11,0.27,53.72,97.87,99.55,1.51,54.65,0.0,28.79,6245,6657,8418,4484,221,567,747
2010,65.49,2.97,43.3,73.72,8.53,0.48,85.77,52.03,47.97,219.95,30.24,754.0,73.33,122.54,0.44,0.85,0.21,89.62,97.15,98.7,1.99,51.5,0.76,37.29,3690,3717,859,6548,0.28,536,675
2010,69.81,2.01,28.0,81.52,8.34,0.44,87.59,47.6,52.4,217.6,41.08,654.42,76.97,124.66,0.33,0.93,0.36,27.02,100.0,99.38,3.16,57.97,0.0,18.59,2151,2170,3639,682,188,541,747
2010,70.62,1.84,25.5,82.9,7.92,0.45,79.33,50.32,49.68,271.56,50.83,929.95,83.83,138.49,0.4,0.0,0.33,68.84,97.83,98.99,5.58,48.65,2.86,12.95,1349,1353,1501,1201,0.22,565,0.76
2010,68.79,2.11,31.2,79.75,9.51,0.51,83.94,53.76,46.24,230.63,23.66,830.65,58.63,105.86,0.51,0.16,0.45,61.71,98.83,99.81,1.62,49.55,0.0,44.02,2900,3039,2082,3857,286,572,0.73
2010,68.94,2.01,30.7,80.02,8.7,0.5,84.81,51.75,48.25,227.05,24.47,706.53,64.63,112.99,0.48,0.23,0.28,31.54,96.03,99.48,1.37,47.01,0.15,37.79,6078,6413,6908,5583,302,574,732
2010,69.85,2.16,27.8,81.59,9.04,0.47,78.99,48.7,51.3,238.17,24.88,731.43,58.68,115.73,0.44,0.31,0.37,67.96,99.82,99.41,2.99,48.89,0.0,33.22,2482,2508,1834,3156,0.29,0.59,748
2010,70.29,2.37,26.5,82.34,8.01,0.54,79.7,55.85,44.15,292.96,27.45,1177.75,65.25,106.7,0.59,0.5,0.48,65.11,99.32,99.09,1.54,51.9,0.0,23.07,2262,2246,2007,2501,271,587,755
2010,67.51,2.1,35.6,77.46,9.7,0.57,74.91,60.5,39.5,392.05,50.31,1795.21,74.44,130.93,0.6,1.03,0.49,71.06,100.0,99.55,2.55,42.84,0.0,21.34,14985,15867,10591,20261,344,628,709
2010,71.65,2.02,22.6,84.58,7.73,0.49,90.16,51.81,48.19,242.9,32.76,741.47,74.24,120.35,0.44,1.05,0.3,69.8,93.7,98.95,1.83,52.01,1.36,30.51,4630,4839,4933,4536,258,565,778
2010,67.61,2.26,35.2,77.64,9.18,0.54,90.7,56.64,43.36,198.68,20.21,758.4,61.85,101.75,0.54,1.04,0.41,41.58,73.66,99.11,0.72,53.54,0.0,28.19,5217,5349,6932,3634,232,541,0.71
2010,69.83,2.31,27.9,81.56,8.92,0.52,90.91,52.87,47.13,213.53,23.21,689.51,57.91,104.58,0.52,0.0,0.5,56.92,95.04,99.29,3.49,49.38,0.0,26.64,3631,3649,4096,3184,256,562,747
2010,70.45,2.56,26.0,82.61,9.57,0.51,78.09,54.3,45.7,287.45,38.79,1054.69,72.3,115.37,0.5,1.42,0.51,81.88,99.17,99.5,3.26,42.3,0.76,35.33,5121,5412,2641,7892,326,601,758
2010,69.61,2.21,28.6,81.18,7.99,0.52,85.53,54.61,45.39,255.69,23.46,979.54,61.02,116.71,0.55,0.0,0.42,67.29,99.82,98.49,2.58,45.68,0.0,28.91,3019,3051,2843,3227,287,573,744
2010,70.73,2.24,25.2,83.08,9.38,0.45,81.44,48.98,51.02,272.29,57.13,853.86,84.76,127.21,0.37,1.5,0.38,59.26,99.01,99.95,0.87,44.33,0.0,12.4,2163,2198,1809,2552,307,595,762
2010,71.53,1.78,22.9,84.39,9.39,0.55,89.08,56.59,43.41,220.96,20.36,846.6,57.55,105.75,0.59,0.9,0.53,57.26,88.24,99.59,2.01,46.2,0.0,12.42,3352,3579,3063,3868,288,572,776
2010,70.96,1.96,24.5,83.47,8.32,0.49,86.39,50.07,49.93,217.32,24.58,659.67,65.31,107.48,0.49,0.36,0.33,64.94,99.67,99.9,1.19,31.65,0.0,26.16,1853,1774,1725,1902,379,603,766
2010,70.86,2.07,24.8,83.28,6.98,0.47,73.37,50.53,49.47,305.23,51.95,1008.63,79.26,131.47,0.39,0.35,0.32,75.02,94.94,99.45,7.79,34.91,5.22,18.98,1470,1458,881,2047,404,614,764
2010,68.98,2.19,30.6,80.08,9.27,0.49,74.79,50.47,49.53,300.27,29.81,1022.33,60.93,117.87,0.52,0.0,0.35,66.05,95.02,99.8,0.75,49.5,0.0,34.57,621,635,557,699,267,584,733
